productId,productName,price,Category,Member_number,Date,items,Total_Revenue,month,weekday
41,processed cheese,6.4,Dairy,3110,2014-07-23,2,12.8,7,Wednesday
41,processed cheese,6.4,Dairy,3074,2014-11-03,3,19.200000000000003,11,Monday
41,processed cheese,6.4,Dairy,4782,2014-04-17,3,19.200000000000003,4,Thursday
41,processed cheese,6.4,Dairy,2279,2014-04-11,3,19.200000000000003,4,Friday
41,processed cheese,6.4,Dairy,2056,2014-05-14,1,6.4,5,Wednesday
41,processed cheese,6.4,Dairy,2072,2014-08-12,2,12.8,8,Tuesday
41,processed cheese,6.4,Dairy,3297,2014-05-29,2,12.8,5,Thursday
41,processed cheese,6.4,Dairy,4657,2014-09-21,1,6.4,9,Sunday
41,processed cheese,6.4,Dairy,4183,2014-06-19,1,6.4,6,Thursday
41,processed cheese,6.4,Dairy,1954,2014-06-13,3,19.200000000000003,6,Friday
41,processed cheese,6.4,Dairy,3090,2014-03-19,1,6.4,3,Wednesday
41,processed cheese,6.4,Dairy,3182,2015-03-12,2,12.8,3,Thursday
41,processed cheese,6.4,Dairy,2582,2015-11-14,3,19.200000000000003,11,Saturday
41,processed cheese,6.4,Dairy,3692,2015-10-18,2,12.8,10,Sunday
41,processed cheese,6.4,Dairy,2505,2015-11-30,2,12.8,11,Monday
41,processed cheese,6.4,Dairy,1295,2015-07-23,2,12.8,7,Thursday
41,processed cheese,6.4,Dairy,1330,2015-07-10,2,12.8,7,Friday
41,processed cheese,6.4,Dairy,4274,2015-09-30,2,12.8,9,Wednesday
41,processed cheese,6.4,Dairy,2555,2015-11-11,2,12.8,11,Wednesday
41,processed cheese,6.4,Dairy,1324,2015-03-26,2,12.8,3,Thursday
41,processed cheese,6.4,Dairy,2845,2015-10-01,1,6.4,10,Thursday
41,processed cheese,6.4,Dairy,1355,2015-09-19,3,19.200000000000003,9,Saturday
41,processed cheese,6.4,Dairy,2601,2015-03-26,3,19.200000000000003,3,Thursday
41,processed cheese,6.4,Dairy,1422,2015-05-31,3,19.200000000000003,5,Sunday
41,processed cheese,6.4,Dairy,4418,2015-01-13,3,19.200000000000003,1,Tuesday
41,processed cheese,6.4,Dairy,3160,2015-05-06,3,19.200000000000003,5,Wednesday
41,processed cheese,6.4,Dairy,3999,2015-02-06,2,12.8,2,Friday
41,processed cheese,6.4,Dairy,3356,2015-01-12,1,6.4,1,Monday
41,processed cheese,6.4,Dairy,2645,2015-06-26,1,6.4,6,Friday
41,processed cheese,6.4,Dairy,2472,2015-01-17,3,19.200000000000003,1,Saturday
41,processed cheese,6.4,Dairy,4038,2015-11-06,2,12.8,11,Friday
41,processed cheese,6.4,Dairy,3960,2015-10-21,3,19.200000000000003,10,Wednesday
41,processed cheese,6.4,Dairy,4332,2015-11-24,2,12.8,11,Tuesday
41,processed cheese,6.4,Dairy,3870,2015-03-21,1,6.4,3,Saturday
41,processed cheese,6.4,Dairy,2235,2015-01-19,3,19.200000000000003,1,Monday
41,processed cheese,6.4,Dairy,1239,2015-03-22,3,19.200000000000003,3,Sunday
41,processed cheese,6.4,Dairy,4708,2015-06-06,3,19.200000000000003,6,Saturday
41,processed cheese,6.4,Dairy,1997,2015-06-06,2,12.8,6,Saturday
41,processed cheese,6.4,Dairy,2736,2015-03-02,2,12.8,3,Monday
41,processed cheese,6.4,Dairy,3957,2015-05-15,3,19.200000000000003,5,Friday
41,processed cheese,6.4,Dairy,2433,2015-03-14,2,12.8,3,Saturday
41,processed cheese,6.4,Dairy,4012,2015-05-16,1,6.4,5,Saturday
41,processed cheese,6.4,Dairy,3504,2015-05-20,1,6.4,5,Wednesday
41,processed cheese,6.4,Dairy,3152,2015-11-24,3,19.200000000000003,11,Tuesday
41,processed cheese,6.4,Dairy,2229,2015-10-25,3,19.200000000000003,10,Sunday
41,processed cheese,6.4,Dairy,2944,2015-02-01,2,12.8,2,Sunday
41,processed cheese,6.4,Dairy,2969,2014-04-13,2,12.8,4,Sunday
41,processed cheese,6.4,Dairy,2910,2014-03-01,1,6.4,3,Saturday
41,processed cheese,6.4,Dairy,2859,2014-02-27,3,19.200000000000003,2,Thursday
41,processed cheese,6.4,Dairy,2133,2014-07-05,2,12.8,7,Saturday
41,processed cheese,6.4,Dairy,3248,2014-04-16,2,12.8,4,Wednesday
41,processed cheese,6.4,Dairy,3003,2014-03-08,3,19.200000000000003,3,Saturday
41,processed cheese,6.4,Dairy,2544,2014-01-11,1,6.4,1,Saturday
41,processed cheese,6.4,Dairy,2547,2014-11-10,3,19.200000000000003,11,Monday
41,processed cheese,6.4,Dairy,4442,2014-03-24,3,19.200000000000003,3,Monday
41,processed cheese,6.4,Dairy,2330,2014-11-05,1,6.4,11,Wednesday
41,processed cheese,6.4,Dairy,3534,2014-01-08,1,6.4,1,Wednesday
41,processed cheese,6.4,Dairy,4490,2014-01-21,2,12.8,1,Tuesday
41,processed cheese,6.4,Dairy,1330,2014-02-11,1,6.4,2,Tuesday
41,processed cheese,6.4,Dairy,1493,2014-03-06,1,6.4,3,Thursday
41,processed cheese,6.4,Dairy,3308,2014-04-09,2,12.8,4,Wednesday
41,processed cheese,6.4,Dairy,3765,2014-08-11,3,19.200000000000003,8,Monday
41,processed cheese,6.4,Dairy,1118,2014-11-07,3,19.200000000000003,11,Friday
41,processed cheese,6.4,Dairy,4003,2014-11-14,1,6.4,11,Friday
41,processed cheese,6.4,Dairy,2381,2014-04-27,3,19.200000000000003,4,Sunday
41,processed cheese,6.4,Dairy,4244,2014-12-05,3,19.200000000000003,12,Friday
41,processed cheese,6.4,Dairy,4224,2014-10-06,2,12.8,10,Monday
41,processed cheese,6.4,Dairy,3382,2014-11-13,1,6.4,11,Thursday
41,processed cheese,6.4,Dairy,2271,2014-02-03,1,6.4,2,Monday
41,processed cheese,6.4,Dairy,4290,2014-03-26,2,12.8,3,Wednesday
41,processed cheese,6.4,Dairy,4138,2014-08-24,3,19.200000000000003,8,Sunday
41,processed cheese,6.4,Dairy,2907,2014-10-15,2,12.8,10,Wednesday
41,processed cheese,6.4,Dairy,2097,2014-09-28,3,19.200000000000003,9,Sunday
41,processed cheese,6.4,Dairy,1797,2014-07-31,2,12.8,7,Thursday
41,processed cheese,6.4,Dairy,1320,2014-01-07,2,12.8,1,Tuesday
41,processed cheese,6.4,Dairy,4501,2014-10-01,1,6.4,10,Wednesday
41,processed cheese,6.4,Dairy,3744,2014-11-03,3,19.200000000000003,11,Monday
41,processed cheese,6.4,Dairy,4692,2014-08-18,3,19.200000000000003,8,Monday
41,processed cheese,6.4,Dairy,2630,2014-01-11,1,6.4,1,Saturday
41,processed cheese,6.4,Dairy,2865,2014-09-23,2,12.8,9,Tuesday
41,processed cheese,6.4,Dairy,1360,2014-06-17,3,19.200000000000003,6,Tuesday
41,processed cheese,6.4,Dairy,1391,2014-12-19,3,19.200000000000003,12,Friday
41,processed cheese,6.4,Dairy,3669,2014-06-25,1,6.4,6,Wednesday
41,processed cheese,6.4,Dairy,2935,2014-01-03,3,19.200000000000003,1,Friday
41,processed cheese,6.4,Dairy,4915,2014-03-18,2,12.8,3,Tuesday
41,processed cheese,6.4,Dairy,2847,2014-01-05,3,19.200000000000003,1,Sunday
41,processed cheese,6.4,Dairy,2419,2014-07-26,2,12.8,7,Saturday
41,processed cheese,6.4,Dairy,2545,2014-08-03,1,6.4,8,Sunday
41,processed cheese,6.4,Dairy,1101,2014-09-07,1,6.4,9,Sunday
41,processed cheese,6.4,Dairy,2748,2014-04-02,3,19.200000000000003,4,Wednesday
41,processed cheese,6.4,Dairy,3175,2014-11-18,3,19.200000000000003,11,Tuesday
41,processed cheese,6.4,Dairy,1728,2014-10-18,3,19.200000000000003,10,Saturday
41,processed cheese,6.4,Dairy,3543,2014-09-13,1,6.4,9,Saturday
41,processed cheese,6.4,Dairy,4232,2014-06-10,2,12.8,6,Tuesday
41,processed cheese,6.4,Dairy,3970,2014-11-02,1,6.4,11,Sunday
41,processed cheese,6.4,Dairy,3718,2015-07-12,2,12.8,7,Sunday
41,processed cheese,6.4,Dairy,2756,2015-07-31,1,6.4,7,Friday
41,processed cheese,6.4,Dairy,3797,2015-08-23,2,12.8,8,Sunday
41,processed cheese,6.4,Dairy,1245,2015-06-27,3,19.200000000000003,6,Saturday
41,processed cheese,6.4,Dairy,3669,2015-02-10,1,6.4,2,Tuesday
41,processed cheese,6.4,Dairy,2211,2015-09-22,2,12.8,9,Tuesday
41,processed cheese,6.4,Dairy,3961,2015-12-24,3,19.200000000000003,12,Thursday
41,processed cheese,6.4,Dairy,4721,2014-07-01,3,19.200000000000003,7,Tuesday
41,processed cheese,6.4,Dairy,2230,2014-11-14,2,12.8,11,Friday
41,processed cheese,6.4,Dairy,2259,2014-06-01,1,6.4,6,Sunday
41,processed cheese,6.4,Dairy,4955,2014-12-10,2,12.8,12,Wednesday
41,processed cheese,6.4,Dairy,2977,2014-11-26,1,6.4,11,Wednesday
41,processed cheese,6.4,Dairy,3320,2014-04-12,1,6.4,4,Saturday
41,processed cheese,6.4,Dairy,3862,2014-03-14,3,19.200000000000003,3,Friday
41,processed cheese,6.4,Dairy,2917,2014-04-22,2,12.8,4,Tuesday
41,processed cheese,6.4,Dairy,3956,2014-05-20,1,6.4,5,Tuesday
41,processed cheese,6.4,Dairy,1748,2014-07-27,1,6.4,7,Sunday
41,processed cheese,6.4,Dairy,2855,2014-06-13,3,19.200000000000003,6,Friday
41,processed cheese,6.4,Dairy,3657,2015-01-22,1,6.4,1,Thursday
41,processed cheese,6.4,Dairy,1792,2015-08-15,2,12.8,8,Saturday
41,processed cheese,6.4,Dairy,3682,2014-12-24,3,19.200000000000003,12,Wednesday
41,processed cheese,6.4,Dairy,3527,2014-09-04,3,19.200000000000003,9,Thursday
41,processed cheese,6.4,Dairy,4769,2014-03-31,3,19.200000000000003,3,Monday
41,processed cheese,6.4,Dairy,2452,2015-08-11,1,6.4,8,Tuesday
41,processed cheese,6.4,Dairy,1935,2014-06-30,1,6.4,6,Monday
41,processed cheese,6.4,Dairy,1983,2015-05-20,2,12.8,5,Wednesday
41,processed cheese,6.4,Dairy,1451,2014-08-28,1,6.4,8,Thursday
41,processed cheese,6.4,Dairy,4687,2014-06-13,2,12.8,6,Friday
41,processed cheese,6.4,Dairy,1588,2014-07-19,3,19.200000000000003,7,Saturday
41,processed cheese,6.4,Dairy,4673,2014-12-10,3,19.200000000000003,12,Wednesday
41,processed cheese,6.4,Dairy,1235,2014-11-05,1,6.4,11,Wednesday
41,processed cheese,6.4,Dairy,3459,2014-12-04,3,19.200000000000003,12,Thursday
41,processed cheese,6.4,Dairy,3158,2014-02-14,3,19.200000000000003,2,Friday
41,processed cheese,6.4,Dairy,1731,2014-08-26,3,19.200000000000003,8,Tuesday
41,processed cheese,6.4,Dairy,3909,2014-11-16,1,6.4,11,Sunday
41,processed cheese,6.4,Dairy,1507,2014-06-06,3,19.200000000000003,6,Friday
41,processed cheese,6.4,Dairy,4431,2014-05-10,3,19.200000000000003,5,Saturday
42,fish,10.2,Fresh Food,1024,2015-08-10,3,30.599999999999998,8,Monday
42,fish,10.2,Fresh Food,2157,2015-10-29,1,10.2,10,Thursday
42,fish,10.2,Fresh Food,2890,2015-04-26,2,20.4,4,Sunday
42,fish,10.2,Fresh Food,4267,2015-10-10,1,10.2,10,Saturday
42,fish,10.2,Fresh Food,4353,2015-08-24,2,20.4,8,Monday
42,fish,10.2,Fresh Food,4293,2015-08-24,1,10.2,8,Monday
42,fish,10.2,Fresh Food,1051,2015-11-10,2,20.4,11,Tuesday
42,fish,10.2,Fresh Food,4102,2015-07-15,3,30.599999999999998,7,Wednesday
42,fish,10.2,Fresh Food,4628,2015-12-10,2,20.4,12,Thursday
42,fish,10.2,Fresh Food,1670,2015-11-22,1,10.2,11,Sunday
42,fish,10.2,Fresh Food,4469,2015-10-18,1,10.2,10,Sunday
42,fish,10.2,Fresh Food,2118,2015-07-18,3,30.599999999999998,7,Saturday
42,fish,10.2,Fresh Food,1882,2015-09-25,3,30.599999999999998,9,Friday
42,fish,10.2,Fresh Food,1776,2015-03-20,2,20.4,3,Friday
42,fish,10.2,Fresh Food,2997,2015-02-10,3,30.599999999999998,2,Tuesday
42,fish,10.2,Fresh Food,1974,2015-05-03,1,10.2,5,Sunday
42,fish,10.2,Fresh Food,4808,2015-07-26,1,10.2,7,Sunday
42,fish,10.2,Fresh Food,2789,2015-01-28,2,20.4,1,Wednesday
42,fish,10.2,Fresh Food,2727,2014-01-23,2,20.4,1,Thursday
42,fish,10.2,Fresh Food,2623,2014-05-13,2,20.4,5,Tuesday
42,fish,10.2,Fresh Food,2170,2014-02-24,3,30.599999999999998,2,Monday
42,fish,10.2,Fresh Food,2245,2014-02-19,3,30.599999999999998,2,Wednesday
42,fish,10.2,Fresh Food,2546,2014-06-04,1,10.2,6,Wednesday
42,fish,10.2,Fresh Food,3226,2014-09-15,2,20.4,9,Monday
42,fish,10.2,Fresh Food,2760,2015-01-07,1,10.2,1,Wednesday
42,fish,10.2,Fresh Food,1144,2015-08-13,2,20.4,8,Thursday
42,fish,10.2,Fresh Food,1280,2015-08-12,1,10.2,8,Wednesday
42,fish,10.2,Fresh Food,2475,2015-05-07,1,10.2,5,Thursday
42,fish,10.2,Fresh Food,2369,2014-07-23,3,30.599999999999998,7,Wednesday
43,sparkling wine,12.5,Beverages,4828,2015-08-08,1,12.5,8,Saturday
43,sparkling wine,12.5,Beverages,2769,2015-07-21,3,37.5,7,Tuesday
43,sparkling wine,12.5,Beverages,4440,2015-12-01,3,37.5,12,Tuesday
43,sparkling wine,12.5,Beverages,2264,2015-01-12,1,12.5,1,Monday
43,sparkling wine,12.5,Beverages,3937,2015-05-04,2,25.0,5,Monday
43,sparkling wine,12.5,Beverages,1190,2015-10-27,1,12.5,10,Tuesday
43,sparkling wine,12.5,Beverages,3442,2015-10-12,3,37.5,10,Monday
43,sparkling wine,12.5,Beverages,2000,2015-08-23,3,37.5,8,Sunday
43,sparkling wine,12.5,Beverages,4563,2015-05-14,1,12.5,5,Thursday
43,sparkling wine,12.5,Beverages,2581,2014-03-17,3,37.5,3,Monday
43,sparkling wine,12.5,Beverages,1767,2014-11-24,2,25.0,11,Monday
43,sparkling wine,12.5,Beverages,2131,2014-12-12,2,25.0,12,Friday
43,sparkling wine,12.5,Beverages,2086,2014-06-18,2,25.0,6,Wednesday
43,sparkling wine,12.5,Beverages,3354,2014-05-14,2,25.0,5,Wednesday
43,sparkling wine,12.5,Beverages,2336,2015-10-07,3,37.5,10,Wednesday
43,sparkling wine,12.5,Beverages,4495,2015-04-08,2,25.0,4,Wednesday
43,sparkling wine,12.5,Beverages,1170,2015-03-19,1,12.5,3,Thursday
43,sparkling wine,12.5,Beverages,2039,2015-09-22,2,25.0,9,Tuesday
43,sparkling wine,12.5,Beverages,2061,2015-12-15,2,25.0,12,Tuesday
43,sparkling wine,12.5,Beverages,3429,2015-05-10,1,12.5,5,Sunday
43,sparkling wine,12.5,Beverages,4330,2015-04-08,3,37.5,4,Wednesday
43,sparkling wine,12.5,Beverages,1406,2015-03-23,2,25.0,3,Monday
43,sparkling wine,12.5,Beverages,1814,2014-02-01,2,25.0,2,Saturday
43,sparkling wine,12.5,Beverages,2556,2014-09-02,1,12.5,9,Tuesday
43,sparkling wine,12.5,Beverages,3299,2014-12-15,3,37.5,12,Monday
43,sparkling wine,12.5,Beverages,3696,2014-11-02,3,37.5,11,Sunday
43,sparkling wine,12.5,Beverages,3763,2014-02-04,1,12.5,2,Tuesday
43,sparkling wine,12.5,Beverages,1513,2014-05-29,3,37.5,5,Thursday
43,sparkling wine,12.5,Beverages,2856,2014-12-24,1,12.5,12,Wednesday
43,sparkling wine,12.5,Beverages,1620,2014-02-27,1,12.5,2,Thursday
43,sparkling wine,12.5,Beverages,1101,2014-12-25,2,25.0,12,Thursday
43,sparkling wine,12.5,Beverages,1646,2014-11-15,3,37.5,11,Saturday
43,sparkling wine,12.5,Beverages,4473,2015-09-07,2,25.0,9,Monday
43,sparkling wine,12.5,Beverages,3396,2015-05-14,1,12.5,5,Thursday
43,sparkling wine,12.5,Beverages,4992,2015-06-20,1,12.5,6,Saturday
43,sparkling wine,12.5,Beverages,4417,2015-01-21,3,37.5,1,Wednesday
43,sparkling wine,12.5,Beverages,4302,2014-10-07,3,37.5,10,Tuesday
43,sparkling wine,12.5,Beverages,3959,2014-12-03,2,25.0,12,Wednesday
43,sparkling wine,12.5,Beverages,4317,2014-03-27,2,25.0,3,Thursday
43,sparkling wine,12.5,Beverages,3948,2014-02-20,3,37.5,2,Thursday
43,sparkling wine,12.5,Beverages,4797,2014-11-30,1,12.5,11,Sunday
43,sparkling wine,12.5,Beverages,4925,2014-01-23,3,37.5,1,Thursday
43,sparkling wine,12.5,Beverages,3353,2014-01-24,1,12.5,1,Friday
43,sparkling wine,12.5,Beverages,2750,2014-01-11,3,37.5,1,Saturday
43,sparkling wine,12.5,Beverages,3207,2014-04-24,3,37.5,4,Thursday
43,sparkling wine,12.5,Beverages,1582,2014-06-10,3,37.5,6,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3564,2015-06-27,1,3.2,6,Saturday
44,newspapers,3.2,Specialty & Seasonal,2397,2015-10-04,3,9.600000000000001,10,Sunday
44,newspapers,3.2,Specialty & Seasonal,3467,2015-12-24,1,3.2,12,Thursday
44,newspapers,3.2,Specialty & Seasonal,1760,2015-01-23,2,6.4,1,Friday
44,newspapers,3.2,Specialty & Seasonal,2055,2015-02-04,2,6.4,2,Wednesday
44,newspapers,3.2,Specialty & Seasonal,2092,2015-11-06,3,9.600000000000001,11,Friday
44,newspapers,3.2,Specialty & Seasonal,1330,2015-07-10,1,3.2,7,Friday
44,newspapers,3.2,Specialty & Seasonal,2156,2015-05-15,2,6.4,5,Friday
44,newspapers,3.2,Specialty & Seasonal,3111,2015-10-15,2,6.4,10,Thursday
44,newspapers,3.2,Specialty & Seasonal,4068,2015-11-19,3,9.600000000000001,11,Thursday
44,newspapers,3.2,Specialty & Seasonal,3294,2015-07-03,1,3.2,7,Friday
44,newspapers,3.2,Specialty & Seasonal,3831,2015-03-07,1,3.2,3,Saturday
44,newspapers,3.2,Specialty & Seasonal,3474,2015-02-25,1,3.2,2,Wednesday
44,newspapers,3.2,Specialty & Seasonal,4836,2015-07-03,2,6.4,7,Friday
44,newspapers,3.2,Specialty & Seasonal,4222,2015-08-20,1,3.2,8,Thursday
44,newspapers,3.2,Specialty & Seasonal,1696,2015-03-01,2,6.4,3,Sunday
44,newspapers,3.2,Specialty & Seasonal,2348,2015-09-08,3,9.600000000000001,9,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3523,2015-04-26,3,9.600000000000001,4,Sunday
44,newspapers,3.2,Specialty & Seasonal,2814,2015-07-17,1,3.2,7,Friday
44,newspapers,3.2,Specialty & Seasonal,1126,2015-05-17,3,9.600000000000001,5,Sunday
44,newspapers,3.2,Specialty & Seasonal,4698,2015-10-25,2,6.4,10,Sunday
44,newspapers,3.2,Specialty & Seasonal,4255,2015-08-15,1,3.2,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,2148,2015-07-19,3,9.600000000000001,7,Sunday
44,newspapers,3.2,Specialty & Seasonal,4919,2015-03-12,2,6.4,3,Thursday
44,newspapers,3.2,Specialty & Seasonal,1116,2015-10-08,3,9.600000000000001,10,Thursday
44,newspapers,3.2,Specialty & Seasonal,2056,2015-11-24,1,3.2,11,Tuesday
44,newspapers,3.2,Specialty & Seasonal,2063,2015-09-10,3,9.600000000000001,9,Thursday
44,newspapers,3.2,Specialty & Seasonal,3862,2015-11-18,3,9.600000000000001,11,Wednesday
44,newspapers,3.2,Specialty & Seasonal,1442,2015-03-30,2,6.4,3,Monday
44,newspapers,3.2,Specialty & Seasonal,4281,2015-09-14,3,9.600000000000001,9,Monday
44,newspapers,3.2,Specialty & Seasonal,2834,2015-12-02,2,6.4,12,Wednesday
44,newspapers,3.2,Specialty & Seasonal,2415,2015-08-08,3,9.600000000000001,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,3363,2015-08-18,1,3.2,8,Tuesday
44,newspapers,3.2,Specialty & Seasonal,1456,2015-11-20,3,9.600000000000001,11,Friday
44,newspapers,3.2,Specialty & Seasonal,4424,2015-08-22,2,6.4,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,3800,2015-02-08,3,9.600000000000001,2,Sunday
44,newspapers,3.2,Specialty & Seasonal,2556,2015-08-28,1,3.2,8,Friday
44,newspapers,3.2,Specialty & Seasonal,3946,2015-02-13,3,9.600000000000001,2,Friday
44,newspapers,3.2,Specialty & Seasonal,1792,2015-08-15,3,9.600000000000001,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,1737,2015-05-09,1,3.2,5,Saturday
44,newspapers,3.2,Specialty & Seasonal,4588,2015-04-30,1,3.2,4,Thursday
44,newspapers,3.2,Specialty & Seasonal,2645,2015-06-26,3,9.600000000000001,6,Friday
44,newspapers,3.2,Specialty & Seasonal,4990,2015-03-15,1,3.2,3,Sunday
44,newspapers,3.2,Specialty & Seasonal,3344,2015-04-01,2,6.4,4,Wednesday
44,newspapers,3.2,Specialty & Seasonal,3520,2015-11-09,2,6.4,11,Monday
44,newspapers,3.2,Specialty & Seasonal,1283,2015-05-30,2,6.4,5,Saturday
44,newspapers,3.2,Specialty & Seasonal,2386,2015-01-03,3,9.600000000000001,1,Saturday
44,newspapers,3.2,Specialty & Seasonal,4872,2014-02-13,1,3.2,2,Thursday
44,newspapers,3.2,Specialty & Seasonal,1658,2014-08-09,3,9.600000000000001,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,4642,2014-12-17,3,9.600000000000001,12,Wednesday
44,newspapers,3.2,Specialty & Seasonal,3869,2014-05-24,1,3.2,5,Saturday
44,newspapers,3.2,Specialty & Seasonal,2338,2014-03-11,3,9.600000000000001,3,Tuesday
44,newspapers,3.2,Specialty & Seasonal,2541,2014-05-07,3,9.600000000000001,5,Wednesday
44,newspapers,3.2,Specialty & Seasonal,1522,2014-08-23,3,9.600000000000001,8,Saturday
44,newspapers,3.2,Specialty & Seasonal,1648,2014-02-13,2,6.4,2,Thursday
44,newspapers,3.2,Specialty & Seasonal,3632,2014-10-05,1,3.2,10,Sunday
44,newspapers,3.2,Specialty & Seasonal,3892,2014-04-07,2,6.4,4,Monday
44,newspapers,3.2,Specialty & Seasonal,2373,2014-08-22,3,9.600000000000001,8,Friday
44,newspapers,3.2,Specialty & Seasonal,4461,2014-11-16,3,9.600000000000001,11,Sunday
44,newspapers,3.2,Specialty & Seasonal,3107,2014-06-16,2,6.4,6,Monday
44,newspapers,3.2,Specialty & Seasonal,4717,2014-06-23,2,6.4,6,Monday
44,newspapers,3.2,Specialty & Seasonal,4508,2014-06-14,1,3.2,6,Saturday
44,newspapers,3.2,Specialty & Seasonal,2976,2014-09-20,2,6.4,9,Saturday
44,newspapers,3.2,Specialty & Seasonal,3549,2014-11-09,1,3.2,11,Sunday
44,newspapers,3.2,Specialty & Seasonal,3684,2014-01-05,3,9.600000000000001,1,Sunday
44,newspapers,3.2,Specialty & Seasonal,4441,2014-12-12,1,3.2,12,Friday
44,newspapers,3.2,Specialty & Seasonal,1236,2014-06-27,1,3.2,6,Friday
44,newspapers,3.2,Specialty & Seasonal,1653,2014-12-27,3,9.600000000000001,12,Saturday
44,newspapers,3.2,Specialty & Seasonal,3182,2014-09-28,1,3.2,9,Sunday
44,newspapers,3.2,Specialty & Seasonal,3817,2014-11-24,1,3.2,11,Monday
44,newspapers,3.2,Specialty & Seasonal,1142,2014-05-22,3,9.600000000000001,5,Thursday
44,newspapers,3.2,Specialty & Seasonal,3088,2014-03-11,1,3.2,3,Tuesday
44,newspapers,3.2,Specialty & Seasonal,4617,2014-11-03,1,3.2,11,Monday
44,newspapers,3.2,Specialty & Seasonal,2514,2014-06-24,3,9.600000000000001,6,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3646,2014-05-26,1,3.2,5,Monday
44,newspapers,3.2,Specialty & Seasonal,3910,2014-12-30,2,6.4,12,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3896,2014-07-11,2,6.4,7,Friday
44,newspapers,3.2,Specialty & Seasonal,3890,2014-01-20,1,3.2,1,Monday
44,newspapers,3.2,Specialty & Seasonal,4527,2014-03-22,2,6.4,3,Saturday
44,newspapers,3.2,Specialty & Seasonal,4618,2014-02-28,2,6.4,2,Friday
44,newspapers,3.2,Specialty & Seasonal,1715,2014-10-18,2,6.4,10,Saturday
44,newspapers,3.2,Specialty & Seasonal,2072,2014-02-18,1,3.2,2,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3759,2014-08-29,1,3.2,8,Friday
44,newspapers,3.2,Specialty & Seasonal,2871,2014-04-21,2,6.4,4,Monday
44,newspapers,3.2,Specialty & Seasonal,3837,2014-12-01,1,3.2,12,Monday
44,newspapers,3.2,Specialty & Seasonal,1581,2014-02-17,3,9.600000000000001,2,Monday
44,newspapers,3.2,Specialty & Seasonal,4523,2014-08-06,2,6.4,8,Wednesday
44,newspapers,3.2,Specialty & Seasonal,4319,2014-03-10,2,6.4,3,Monday
44,newspapers,3.2,Specialty & Seasonal,1652,2014-05-05,1,3.2,5,Monday
44,newspapers,3.2,Specialty & Seasonal,1522,2014-10-11,1,3.2,10,Saturday
44,newspapers,3.2,Specialty & Seasonal,1690,2014-05-09,2,6.4,5,Friday
44,newspapers,3.2,Specialty & Seasonal,4266,2014-02-19,3,9.600000000000001,2,Wednesday
44,newspapers,3.2,Specialty & Seasonal,2517,2014-04-17,1,3.2,4,Thursday
44,newspapers,3.2,Specialty & Seasonal,3157,2014-10-08,1,3.2,10,Wednesday
44,newspapers,3.2,Specialty & Seasonal,3153,2014-06-24,3,9.600000000000001,6,Tuesday
44,newspapers,3.2,Specialty & Seasonal,4209,2014-03-18,1,3.2,3,Tuesday
44,newspapers,3.2,Specialty & Seasonal,3390,2014-11-30,1,3.2,11,Sunday
44,newspapers,3.2,Specialty & Seasonal,1904,2014-04-24,3,9.600000000000001,4,Thursday
44,newspapers,3.2,Specialty & Seasonal,4336,2014-10-12,3,9.600000000000001,10,Sunday
44,newspapers,3.2,Specialty & Seasonal,2781,2014-10-04,1,3.2,10,Saturday
44,newspapers,3.2,Specialty & Seasonal,1856,2014-01-29,3,9.600000000000001,1,Wednesday
44,newspapers,3.2,Specialty & Seasonal,4305,2014-12-18,2,6.4,12,Thursday
44,newspapers,3.2,Specialty & Seasonal,1839,2014-03-20,2,6.4,3,Thursday
44,newspapers,3.2,Specialty & Seasonal,3058,2014-03-12,3,9.600000000000001,3,Wednesday
44,newspapers,3.2,Specialty & Seasonal,2453,2014-02-05,1,3.2,2,Wednesday
44,newspapers,3.2,Specialty & Seasonal,4562,2014-11-06,1,3.2,11,Thursday
44,newspapers,3.2,Specialty & Seasonal,4762,2014-02-07,1,3.2,2,Friday
44,newspapers,3.2,Specialty & Seasonal,3484,2014-07-04,3,9.600000000000001,7,Friday
44,newspapers,3.2,Specialty & Seasonal,2593,2014-04-13,3,9.600000000000001,4,Sunday
44,newspapers,3.2,Specialty & Seasonal,1752,2014-11-23,1,3.2,11,Sunday
44,newspapers,3.2,Specialty & Seasonal,3348,2014-10-29,2,6.4,10,Wednesday
44,newspapers,3.2,Specialty & Seasonal,2040,2014-04-10,1,3.2,4,Thursday
44,newspapers,3.2,Specialty & Seasonal,1774,2014-09-15,2,6.4,9,Monday
44,newspapers,3.2,Specialty & Seasonal,1310,2014-11-22,2,6.4,11,Saturday
44,newspapers,3.2,Specialty & Seasonal,4083,2014-08-15,2,6.4,8,Friday
44,newspapers,3.2,Specialty & Seasonal,1935,2014-07-17,3,9.600000000000001,7,Thursday
44,newspapers,3.2,Specialty & Seasonal,2234,2014-04-13,1,3.2,4,Sunday
